26255,1.830342866
55215,1.830220413
2173,1.827603175
4318,1.819584729
4105,1.819346891
5004,1.814701876
701,1.809403737
2633,1.807543239
23630,1.806987631
11274,1.80587208
55723,1.799246552
4069,1.798912631
51512,1.798580846
9568,1.786079284
55635,1.784871502
9156,1.774590526
11130,1.774223208
81570,1.773252838
10024,1.770462512
4818,1.760335281
79682,1.757872386
6712,1.74952903
4061,1.746703998
3576,1.73867154
51442,1.735846549
1978,1.733346111
1515,1.731706821
26227,1.730995003
4821,1.708655673
2001,1.698655679
57405,1.697869914
55110,1.6974254
79852,1.692474743
10615,1.69082435
8836,1.689396915
8581,1.684798754
6890,1.684316571
875,1.681753406
28823,1.675205505
10321,1.669819548
3159,1.661858214
58473,1.661499923
53335,1.649160566
1894,1.648802195
79075,1.647409768
79623,1.64501822
2491,1.643898842
1521,1.637328868
80305,1.63696714
7980,1.634897967
8438,1.634116229
9636,1.628199066
9700,1.626509994
1503,1.625058544
51155,1.62352176
6689,1.621549635
5888,1.619980257
29909,1.618924189
7083,1.617390936
333,1.615028727
898,1.609160319
79094,1.60863127
3149,1.607734185
23594,1.594737235
56992,1.594553853
23413,1.590697801
56649,1.587225016
3898,1.586979523
28424,1.586623591
952,1.585856036
26279,1.585371307
8792,1.582148415
3294,1.571530062
79725,1.561914373
1493,1.554130863
6352,1.554129645
25907,1.546583731
9768,1.543440056
80020,1.542458883
6663,1.533758814
51378,1.533411182
8842,1.530652147
4998,1.529965539
11339,1.5135158
3070,1.512863342
57211,1.510945175
4288,1.504309697
7804,1.500045661
10733,1.497866999
339479,1.496286038
3613,1.485338409
7453,1.483423457
6536,1.479826217
797,1.477914553
7037,1.469707644
1163,1.468577841
6884,1.466794039
1001,1.466047063
26472,1.465091787
1824,1.46397859
5026,1.461255102
81831,1.458971615
3934,1.458639931
59272,1.457919572
154754,1.456947989
4316,1.452347911
54801,1.451845702
9134,1.449722336
445,1.44745143
4599,1.443000519
2175,1.442595897
1717,1.440274628
4175,1.439526165
9435,1.432742485
83937,1.428211779
4173,1.422334343
54210,1.417808673
26150,1.417002739
54959,1.416347101
23560,1.416186908
1075,1.412487958
55711,1.409884671
9603,1.40810073
65009,1.407075964
5307,1.39894689
10797,1.39470423
10663,1.389748484
2237,1.385610565
3755,1.384549025
56833,1.37668684
5214,1.372449047
29899,1.369042623
2019,1.357914921
4199,1.356848457
10549,1.356044813
3932,1.354111086
10926,1.345737389
56938,1.337508406
8139,1.336825909
80380,1.336332631
54962,1.334749823
713,1.331600217
55010,1.330514125
3110,1.329480874
6502,1.32663728
55633,1.324729487
59336,1.319592933
56942,1.316442379
4111,1.313480567
7378,1.313374144
440,1.307645808
5551,1.303901013
55353,1.298712996
55612,1.298082922
6627,1.297916955
133,1.296697485
5100,1.296195594
3559,1.295227915
91646,1.29353815
54954,1.29181479
22948,1.291598217
768,1.291301364
79315,1.290374751
1230,1.290361361
79943,1.287474517
55526,1.286864249
4597,1.280028527
2537,1.277485744
200315,1.277134078
23007,1.273398815
8538,1.272533756
5984,1.266485464
3823,1.258140263
128872,1.257428067
6772,1.257088266
51311,1.25292406
26692,1.251941487
994,1.249583353
79931,1.249106181
6347,1.248129481
7345,1.24199614
3507,1.241547776
30848,1.238563929
29094,1.2372646
9654,1.234895422
78997,1.234607296
9918,1.233429736
712,1.232195841
29980,1.230866593
11240,1.230517402
51373,1.228151315
79581,1.225721667
6402,1.225665145
639,1.223682151
29028,1.223041316
94025,1.222887315
7298,1.221391873
2888,1.218674738
53347,1.217191699
8875,1.215133865
3838,1.212955132
1058,1.211648052
84296,1.211370802
914,1.209554485
54478,1.209380867
51338,1.208519768
5320,1.203570954
29078,1.202691095
64581,1.202508305
3126,1.199839056
8833,1.199775226
5650,1.198892578
3112,1.197844813
11135,1.195056509
1690,1.193322229
57823,1.193253918
8326,1.193042518
3015,1.190929465
2643,1.188264152
699,1.185457278
10437,1.183905601
3768,1.182054417
932,1.181258571
50802,1.180657922
1482,1.179333391
54913,1.178350144
5645,1.175839467
221692,1.17380892
29088,1.171763687
4609,1.17108798
3945,1.168524382
3537,1.167382003
65263,1.166443593
6557,1.163590747
3001,1.161120173
1299,1.160775708
6491,1.158533227
8767,1.158449813
5341,1.157359774
81611,1.156385129
8437,1.155376482
29767,1.152403944
8000,1.150752454
2020,1.15047004
1063,1.150095872
3561,1.149129132
8190,1.148965736
6319,1.146912099
6713,1.145648399
4324,1.144177504
51237,1.141085967
262,1.140862434
85236,1.139897489
10481,1.137785653
91543,1.136068273
2533,1.135574931
3973,1.134792147
5111,1.130909473
1356,1.130894963
6351,1.128696277
3429,1.126569989
80830,1.1261428
23590,1.12581648
10397,1.124340835
28227,1.123941901
116372,1.123886383
7399,1.1231767
5871,1.122748119
54845,1.122722299
9982,1.122295727
8624,1.121827688
5688,1.119654738
9688,1.118042479
79734,1.117535166
5365,1.116774768
2707,1.116350994
3055,1.115097601
1237,1.114748236
84823,1.114575494
7504,1.113568459
10212,1.112647893
6614,1.112101239
5317,1.110506033
917,1.109011233
80133,1.102322473
924,1.101999801
27346,1.101893623
64785,1.099054867
55975,1.096879288
50515,1.095911014
5709,1.092612903
5544,1.091610016
28639,1.091509902
9401,1.090679101
29881,1.087452321
6472,1.08698078
26271,1.086626568
6751,1.083680569
6508,1.083599074
51411,1.082161882
54901,1.08083593
1236,1.079568466
25975,1.078985888
55630,1.078603588
60482,1.077718076
219595,1.076726897
51026,1.07597891
64180,1.075309825
55055,1.074198215
51388,1.073050664
55506,1.072752886
51053,1.069347671
641,1.068567758
1869,1.067764351
79739,1.067441877
8200,1.066473077
3101,1.065163875
9650,1.064522796
78999,1.064323937
79805,1.063811094
6770,1.062491231
80157,1.05954761
10535,1.058990638
1475,1.057676364
3775,1.056599022
10859,1.05480772
6496,1.053611439
330,1.05283787
6590,1.05156869
4948,1.051373341
26330,1.050648231
54039,1.049153446
794,1.048671556
11009,1.048617684
6317,1.047969322
4477,1.047856367
57706,1.045457828
5268,1.045147605
6715,1.044761057
9332,1.043191758
9366,1.042931659
1029,1.040477819
313,1.04017391
3654,1.039945111
3608,1.037802581
28998,1.03507398
362,1.034856105
9447,1.03475437
55247,1.033649961
5698,1.032116253
1763,1.031630574
51765,1.031396578
27255,1.02908669
2709,1.028185547
1719,1.027813683
222255,1.027646665
80339,1.027119145
1054,1.026182023
3948,1.025472078
54541,1.02529523
79745,1.025292151
54149,1.02178459
8872,1.020089877
3897,1.0199821
11341,1.01857967
65260,1.017036627
55423,1.016753946
727897,1.016100072
4830,1.012535341
8543,1.011955504
1051,1.01055849
10669,1.010475633
136,1.010475477
4050,1.01022723
5898,1.009716801
63893,1.009486814
6943,1.006437031
3574,1.005438764
3437,1.00543536
3925,1.004304285
10328,1.002644648
5194,1.001345252
705,1.001341278
79007,1.000555516
84900,1.000406467
1412,0.999761183
29967,0.999534034
9388,0.998303276
4115,0.998040692
8970,0.996149743
51182,0.995510998
54892,0.994474447
3575,0.994090886
8357,0.991752093
4904,0.99122508
64108,0.990747452
919,0.989671476
81693,0.989481508
4860,0.988815083
3024,0.987626414
8838,0.985768475
4651,0.985025277
3854,0.98484558
22808,0.983624832
23109,0.982955089
2515,0.982013872
51337,0.981266349
10380,0.980983128
22797,0.980543286
915,0.98039356
28778,0.979808085
51191,0.979518112
23231,0.978168714
6535,0.977969591
84223,0.97752663
55503,0.976669187
22806,0.976567778
4067,0.97573739
140883,0.974623853
80896,0.973195482
8564,0.971877311
6354,0.971632578
3806,0.970928799
7412,0.970847068
5646,0.970729823
23788,0.970711574
9289,0.967612001
5266,0.966725796
8894,0.966352471
29901,0.964146346
64943,0.963311644
92211,0.963013367
1122,0.962341477
55159,0.962024098
11184,0.961954335
2730,0.961322421
114,0.960543867
5693,0.958597876
2178,0.958423883
10331,0.958134631
8317,0.957484171
22798,0.956109508
4496,0.955948887
4938,0.955409498
864,0.954913725
55554,0.953506685
93594,0.952859225
55003,0.951412842
3495,0.950263764
56943,0.949417898
7277,0.949083968
6576,0.948412363
80150,0.948264663
4940,0.946403582
23603,0.945452795
10205,0.944784148
2821,0.944279565
55544,0.943776678
3859,0.943608127
5427,0.942885238
55365,0.941061557
28999,0.939176194
57152,0.938116068
54532,0.936505891
11260,0.935561432
79412,0.934751575
608,0.934535486
1535,0.933988632
56660,0.932439424
1364,0.93195261
200424,0.931658794
1138,0.931536152
5226,0.930166363
29799,0.929934567
8941,0.929451458
336,0.927315988
11172,0.926907574
27240,0.926048237
3458,0.925737694
8372,0.925210776
23649,0.923985951
7086,0.923912647
4112,0.921368415
2957,0.921184681
57103,0.920505854
9143,0.920024501
1520,0.919485233
51302,0.919032127
9601,0.916767633
6017,0.915181274
341,0.914707973
84789,0.912199164
26,0.911962391
81873,0.911660344
55117,0.911354052
2766,0.910475031
6247,0.909980533
959,0.909776992
1789,0.909341183
9046,0.909011564
4176,0.908939197
2617,0.908575714
2359,0.908526708
23246,0.908492656
6634,0.908424116
28231,0.90823576
8435,0.907986368
1841,0.90791302
2005,0.906228754
7112,0.905951269
51458,0.905131362
7296,0.905035257
3903,0.904788495
5613,0.904518744
6489,0.904244333
5902,0.90369101
63933,0.903530584
645745,0.903286518
6564,0.900617094
9712,0.900553734
58516,0.899870183
6572,0.899261691
55237,0.898548305
80142,0.898533218
7032,0.898098805
430,0.897351066
2642,0.896808031
1537,0.896302526
5713,0.895783101
2676,0.894942379
2297,0.893646975
85377,0.893161678
4200,0.892731981
26211,0.891684459
27242,0.891347458
5336,0.890439349
416,0.8899085
10643,0.889832693
8942,0.889585182
4783,0.8891179
3824,0.888745299
7111,0.888205374
2296,0.88765181
3148,0.887440172
55687,0.887314042
11151,0.886399977
80155,0.885580775
55008,0.88474783
8525,0.884623187
192666,0.884585173
9473,0.88455077
116832,0.882725288
5670,0.879529214
5471,0.878768413
55794,0.878746698
5723,0.878276933
10963,0.877474816
440193,0.877449086
2950,0.877145971
3418,0.876948593
10036,0.876471599
3422,0.876003391
8092,0.875307415
91353,0.873755336
26707,0.873281181
8645,0.872706188
10562,0.871079236
3162,0.870632927
321,0.869990773
51083,0.8699209
27285,0.866267254
7136,0.865823621
5449,0.864659327
3930,0.86393143
9258,0.862957422
6273,0.861547788
9758,0.861271159
9420,0.861267954
1043,0.860752902
2841,0.85963907
3702,0.858926641
8424,0.857024326
79139,0.856501498
925,0.856148947
3068,0.85459164
4688,0.854553059
5031,0.85454959
5146,0.853859552
57051,0.853147952
79980,0.853047616
7167,0.851585192
3006,0.851103527
54512,0.85076373
23480,0.850175527
29887,0.849320869
5653,0.849118382
3804,0.848761618
5973,0.848520386
55915,0.848134253
10799,0.847236006
9585,0.847213129
51287,0.847198925
9377,0.84667148
9454,0.846614748
4953,0.846560505
3757,0.843636273
1302,0.843444916
4159,0.843394674
6515,0.842828309
5459,0.842319345
5435,0.84122664
4436,0.839889486
1594,0.839875313
6631,0.839805549
79650,0.83842338
51316,0.83784178
5982,0.837041105
6870,0.836831762
9735,0.835887144
27235,0.835798907
28959,0.835612936
5641,0.835160257
6182,0.834102789
3957,0.832364195
389906,0.831114982
9705,0.83109956
55732,0.829279459
50617,0.827944561
64757,0.827745023
11314,0.826049641
79832,0.824779184
8565,0.824293991
5450,0.82335868
64135,0.821901036
10257,0.821437546
8302,0.821407686
586,0.821020016
10907,0.82026572
8820,0.819373176
908,0.818862135
3351,0.818311381
8638,0.818164421
11047,0.817862788
5557,0.817764699
5721,0.817270602
79016,0.81688447
79888,0.815819497
28755,0.815636399
92815,0.815231766
81624,0.815040799
56157,0.81477613
51001,0.814728158
2584,0.814475638
10950,0.814270325
2810,0.814031774
3003,0.813026802
29105,0.812012857
23310,0.810851583
139081,0.809662972
55697,0.809555591
50615,0.808957386
6541,0.808719365
4502,0.808412509
23764,0.808347683
974,0.807833695
2171,0.806455893
942,0.806306628
80774,0.806016648
5691,0.805589841
28831,0.805575364
9791,0.805344028
3066,0.804922204
3737,0.804825295
54205,0.80393564
4100,0.803788223
78990,0.803736918
80328,0.803534759
5496,0.803461772
8547,0.802755087
8557,0.800460841
2304,0.799112437
26228,0.798354037
9595,0.797545504
23464,0.797537245
24147,0.797091366
1871,0.795385639
55840,0.794825066
7103,0.794810269
1031,0.792429796
5499,0.792374385
283345,0.792138026
2120,0.791992469
24,0.791781483
57016,0.791278715
64208,0.791251561
30001,0.790912767
8708,0.790608169
9496,0.790058774
2253,0.789908328
51650,0.78901365
79915,0.788372116
1880,0.787770242
6897,0.787713717
11169,0.787694925
2529,0.787685751
1749,0.78738422
27022,0.787030215
51022,0.78645439
9145,0.786329273
3889,0.786118408
55726,0.785596218
91860,0.785323382
10964,0.784675944
8607,0.784440063
64761,0.78436055
10195,0.78359796
779,0.783105701
51557,0.782681228
63976,0.782500837
84733,0.782280868
80207,0.782213132
56926,0.780781628
645961,0.780337142
1812,0.779965923
2867,0.779547128
8336,0.779489919
54972,0.779307548
578,0.778481087
55176,0.777918282
10130,0.777777818
30968,0.776155416
51224,0.775515486
8877,0.775404311
80086,0.775338338
3329,0.774096671
4829,0.773909862
5202,0.773898546
3753,0.773757793
9088,0.773006977
4501,0.772285158
8876,0.771598128
969,0.771220591
64211,0.77048283
6916,0.769815759
353,0.768902392
58,0.768339199
245,0.768229439
26538,0.767757722
15,0.76754344
2830,0.767236717
1439,0.766906114
3514,0.766829013
1116,0.76677102
9933,0.766386817
3008,0.765351471
995,0.765226418
2224,0.764054415
3381,0.762600627
292,0.761647919
6632,0.760868523
119,0.760584916
55027,0.760569447
10051,0.759854213
6283,0.759758805
11332,0.759494819
1991,0.75908475
79908,0.758567052
79703,0.758330182
3853,0.758124934
1557,0.758078016
1807,0.757870622
4626,0.757824539
26584,0.757772915
5778,0.757564726
11262,0.757129272
54503,0.756622609
10576,0.756062849
30012,0.7551339
1104,0.753567068
10288,0.753403527
867,0.752662586
7127,0.752193979
55379,0.751811823
11254,0.75171458
10072,0.751375076
10507,0.751078064
2996,0.750865701
3208,0.750546509
55034,0.750435398
10936,0.750415861
3783,0.749926574
80178,0.749560855
1411,0.748847795
4600,0.748518483
4064,0.747734877
5685,0.747387907
84790,0.747303353
10225,0.746945762
78995,0.746908084
9235,0.746784973
2070,0.746675522
26502,0.746567191
10650,0.746160637
7468,0.74596547
4072,0.745299508
9889,0.74524502
2956,0.745231624
1019,0.744958938
284403,0.743879418
51642,0.743869456
25939,0.743707038
9141,0.743039442
55079,0.743033817
6361,0.742992906
55299,0.74282162
23547,0.742239263
160313,0.742156947
5024,0.74168606
90665,0.741547478
8530,0.741175523
10897,0.740333036
22895,0.740094306
11330,0.739955929
29986,0.739332091
9997,0.737918049
3810,0.737719933
7290,0.73749274
2597,0.737416866
23676,0.737095796
8568,0.736834027
10449,0.736676405
1794,0.736566975
7545,0.736343249
637,0.73620093
483,0.73616843
55907,0.736040949
7398,0.735784369
9087,0.734403371
4109,0.734267566
23753,0.734035935
3009,0.733847305
963,0.733745673
6183,0.733290289
5230,0.731615569
51733,0.731300344
8549,0.730773357
81030,0.730467104
795,0.730413737
3689,0.72926555
5788,0.728525913
3062,0.728137759
85865,0.72784737
7884,0.727773675
56913,0.72764204
5359,0.726935404
5558,0.726468238
4172,0.726437419
8608,0.725072355
23481,0.724752914
9631,0.724390204
5479,0.723630107
5424,0.723253606
6783,0.722828743
976,0.721003019
7444,0.720494371
1234,0.720433387
10606,0.720122154
117247,0.718850415
5271,0.718841366
2023,0.718706119
79866,0.718548541
7336,0.718491468
3182,0.71830513
55640,0.718071363
916,0.717731157
55076,0.717699943
2058,0.717516275
467,0.717431948
7096,0.716581023
7262,0.71653704
274,0.714840589
10644,0.71443025
259197,0.713589245
57180,0.713270283
3383,0.713099995
11173,0.712534155
5690,0.712438087
2140,0.712049103
9466,0.711831135
4068,0.711757264
2999,0.711646179
5684,0.711625597
51471,0.711534401
10553,0.711380872
962,0.711181206
81796,0.710728639
54849,0.710691682
54768,0.710553236
56902,0.70986387
1795,0.709780703
23250,0.709457615
83990,0.709148052
7380,0.709024069
10682,0.708320225
51352,0.708187392
6748,0.708010131
10821,0.707132408
5885,0.707028277
813,0.706702472
3937,0.706476529
9188,0.706106864
664,0.705380294
9048,0.705184074
100505879,0.704993806
4939,0.704369815
1132,0.70413956
80124,0.703824898
51266,0.70351094
239,0.702435285
54496,0.702060362
6367,0.702043556
79747,0.70200545
30009,0.701775062
80117,0.701173337
124222,0.700753088
2539,0.699917438
54752,0.699701515
5686,0.699605023
2207,0.699402508
10591,0.699236527
5695,0.69708753
5616,0.696867001
575,0.696591132
2762,0.696265287
79017,0.695645434
8884,0.695269384
11200,0.695134068
4828,0.695024943
3394,0.694806827
1834,0.692952852
28969,0.692528282
55131,0.692083812
29923,0.692078696
1961,0.691399429
2210,0.691019053
5223,0.690721218
51012,0.690476799
1633,0.690228868
16,0.689855416
11040,0.689777789
8514,0.689420913
10263,0.689208581
60436,0.689119224
2840,0.688714378
51142,0.688515179
4116,0.688466764
10525,0.688342568
6611,0.688050475
11168,0.68778873
10849,0.687774707
1434,0.68727142
3697,0.687090229
9032,0.686994171
706,0.686119683
5806,0.6860746
6375,0.685988346
6374,0.685349273
203068,0.685319871
10652,0.685016197
5552,0.684812795
7027,0.684634414
54504,0.684600262
7295,0.684470865
495,0.68333304
3475,0.683314368
1514,0.683019745
79140,0.682439615
7428,0.682399428
27440,0.682371567
9123,0.682167909
80775,0.682139671
3250,0.681815639
100,0.681736502
2525,0.681729563
27293,0.68144473
92154,0.681339908
340591,0.680064092
56993,0.679815167
3696,0.6792816
7473,0.67923673
7374,0.679157763
1088,0.67888698
55856,0.678551713
79879,0.677889026
56269,0.67767543
53637,0.677137899
1317,0.676896373
22943,0.67681141
2072,0.676568327
54815,0.676131233
3600,0.67580788
3659,0.673317469
838,0.673159732
10213,0.673110401
23507,0.67298119
2919,0.6724645
93081,0.671859953
6513,0.671837053
375035,0.670763828
79152,0.669507411
4647,0.669346432
57553,0.668991557
9824,0.668216867
2290,0.668202435
1875,0.668035351
79174,0.668019319
64405,0.667816007
22843,0.667532929
6696,0.667258741
64129,0.666604201
191,0.666493072
3549,0.665686681
6185,0.665619463
79000,0.665590913
23457,0.665542896
1644,0.665110029
1802,0.664984762
923,0.664279008
55038,0.663534625
7004,0.663293021
3291,0.663048823
10954,0.66297378
8807,0.662963322
3290,0.662480312
940,0.662347182
166614,0.662333325
5831,0.661794261
55287,0.660678854
6641,0.66067673
50814,0.660666701
5042,0.660171337
81618,0.66002033
26511,0.659955368
7353,0.659841413
4507,0.658879276
1761,0.658390085
8698,0.658296727
23185,0.658203241
22827,0.657709959
58528,0.657605085
10866,0.657537315
5447,0.656798056
7088,0.656565023
60484,0.656479727
3638,0.656423784
4110,0.656184268
23175,0.655434023
64092,0.655424699
3028,0.655033807
8099,0.654898221
2797,0.652788149
55144,0.652540249
84561,0.652501543
23586,0.652461157
79713,0.651735519
56935,0.651697856
51599,0.65169223
2251,0.651122841
51491,0.65072071
10059,0.650530229
84722,0.649892617
3177,0.649640716
2219,0.649427654
9425,0.649357665
51029,0.64935081
29097,0.648851789
4839,0.648804959
3735,0.648561664
10280,0.648538448
8345,0.647608745
7873,0.647251826
3929,0.646911746
5052,0.646460764
3195,0.646215011
6624,0.645718233
409,0.645597615
29948,0.64542163
5301,0.645415423
55346,0.644172024
2634,0.643504455
6873,0.64297345
8566,0.64271297
54442,0.642688224
7534,0.642444524
4793,0.642316321
1852,0.641929577
51115,0.64158099
4759,0.641217389
55092,0.641207866
29895,0.640842768
7283,0.640435682
8761,0.640239175
1469,0.639432502
6636,0.639316045
56888,0.639062154
80010,0.638078444
23198,0.637969794
873,0.637936278
491,0.637405589
57017,0.637205716
1944,0.6370414
9806,0.637004977
55280,0.636911845
7805,0.63672897
4360,0.636477764
57819,0.636416041
8883,0.636356045
2984,0.636207524
2591,0.636125608
971,0.636110846
3936,0.636005696
1476,0.632515041
55858,0.631619055
10381,0.631314852
2673,0.631165001
4726,0.631032902
2189,0.630696853
6510,0.630030414
9618,0.630013074
5983,0.629957339
5955,0.629708064
79853,0.629704887
100505933,0.629696877
51647,0.629687255
5208,0.629552279
80758,0.629444823
5603,0.628850229
51154,0.628342404
80308,0.627851941
10541,0.627632297
2792,0.626706877
1024,0.626629421
5440,0.626053621
939,0.625964333
23306,0.625285767
2138,0.625235934
4678,0.624710878
4063,0.623761351
8989,0.623654594
2289,0.62258162
1652,0.622351084
50837,0.622234703
22929,0.622108643
6360,0.622008191
6646,0.621675553
6285,0.621084594
4689,0.620689601
5880,0.620620635
7979,0.61986889
80128,0.619508891
1464,0.619448596
57817,0.619374541
4522,0.618988279
92822,0.618982979
58478,0.618856476
6888,0.618636366
115653,0.618504152
4771,0.618390759
9051,0.616702353
2665,0.6166558
7128,0.616555318
5588,0.616543248
22802,0.616034254
10942,0.615958908
55847,0.615688353
1951,0.615275894
3376,0.615039137
79693,0.615026038
10247,0.614950663
4704,0.614352738
2254,0.61429129
10220,0.613885458
23287,0.613675943
5355,0.612892891
10105,0.612196865
3434,0.611634764
9600,0.611083525
3965,0.61047205
54908,0.610132077
9034,0.609685372
8751,0.609543079
9095,0.60884168
10592,0.607988221
25841,0.607612243
10648,0.607561416
8710,0.60753632
6891,0.606990579
100127886,0.606982067
79968,0.606564999
9308,0.605760125
6396,0.605743262
6329,0.605722532
51296,0.605661796
29902,0.605624343
219,0.604972196
8914,0.603763315
2553,0.603536886
50,0.603114424
51377,0.602491136
79924,0.60196516
10808,0.601712799
79074,0.601624015
9111,0.601501425
4683,0.600710005
7363,0.600539495
1737,0.59997535
1943,0.599724965
81622,0.599098164
215,0.598880937
3052,0.598691872
55759,0.598194255
6732,0.597871436
1445,0.597850434
5106,0.596228256
9542,0.59536007
4210,0.595348207
81034,0.594998976
1244,0.594650546
51755,0.594587186
4190,0.594572869
5210,0.593287664
671,0.59252506
51081,0.592197445
54069,0.591630634
23165,0.591213463
7913,0.590999134
10200,0.590840486
7422,0.590678231
6338,0.590536408
27341,0.589690238
5315,0.589580252
56143,0.589553572
65265,0.589160329
4494,0.589047556
8601,0.588547595
1184,0.588516066
3344,0.588502864
50700,0.587905625
865,0.587799578
147,0.58757984
55257,0.587527993
257,0.587446706
10148,0.587247661
221061,0.587148544
9929,0.587086818
56033,0.586734118
57228,0.586705286
10626,0.586064647
6406,0.585973764
3251,0.585798329
6404,0.585229919
5834,0.584948955
1463,0.584672024
9328,0.584462857
3433,0.584061309
8662,0.583799199
8988,0.583748284
10383,0.583743202
3467,0.583511267
9100,0.582698489
1158,0.582092313
22983,0.582063735
6637,0.581894579
6357,0.581881935
10287,0.581827868
3276,0.581717549
10360,0.581300831
5822,0.581056181
86,0.580792886
3738,0.580601675
11321,0.579926506
8270,0.579806879
266,0.579716307
8477,0.579602555
158,0.579480942
63967,0.578900352
7164,0.578650106
28977,0.577693472
3336,0.576818081
55289,0.57679548
6789,0.576206597
10436,0.575802782
55151,0.574965332
29796,0.574487741
6503,0.574271511
2780,0.57420319
8997,0.574050359
5457,0.57395405
5127,0.57377931
56886,0.573455497
60487,0.573169929
10440,0.572846626
6059,0.572688147
3018,0.572454729
6315,0.571961574
3359,0.570672277
999,0.570384065
6184,0.570309185
6782,0.570284005
1020,0.570092101
5699,0.569692581
930,0.568763546
11063,0.568724524
10248,0.568289824
56128,0.566720906
6522,0.566437548
1608,0.566011657
6626,0.565968524
899,0.565909152
54509,0.565722758
2824,0.565619817
6573,0.565419818
2172,0.565236575
22822,0.565185679
6282,0.564615739
25804,0.564565389
4624,0.564555645
2694,0.564190584
100294145,0.564136818
10246,0.564065385
440423,0.563606797
2542,0.563600032
9200,0.563563149
5992,0.56328381
7143,0.563222745
5047,0.563003049
11051,0.5625153
8407,0.562463386
23450,0.562446499
746,0.56174138
7386,0.561554905
23234,0.561209449
29018,0.561197446
79018,0.561086423
9456,0.560670465
27344,0.56028097
6659,0.559755154
5367,0.559752588
6318,0.559577479
138046,0.559386604
100134713,0.559384644
6549,0.559290427
5714,0.558606455
3732,0.5578674
79370,0.557777457
57282,0.556553706
3938,0.55643203
10376,0.555463153
1994,0.555324984
5393,0.555086472
51123,0.554748268
22978,0.554722641
929,0.55470763
7443,0.554590254
39,0.554340353
3419,0.554306967
54518,0.554301528
6921,0.554241528
60385,0.554126988
6768,0.553526151
4606,0.553467321
1788,0.55342404
533,0.553207928
79786,0.553191713
29802,0.553149448
7439,0.552901163
142,0.552625917
2558,0.552322362
64116,0.551899662
27032,0.551741416
80111,0.551429014
27351,0.550962232
8115,0.550837685
9829,0.550584061
8260,0.550280064
9022,0.550179969
26191,0.549578869
54584,0.549433914
51056,0.548948171
51513,0.548917184
6566,0.548897683
6504,0.548739952
2713,0.548601581
6839,0.548593883
117178,0.548578706
23028,0.548567873
9076,0.548116762
10691,0.548073574
10469,0.547747092
3452,0.547728685
8266,0.547634603
389715,0.54759491
55706,0.547229581
3241,0.547005886
8079,0.546959324
10969,0.546823501
5467,0.545876539
22877,0.545813047
8284,0.545748762
79071,0.545672456
6628,0.54564095
10993,0.545463732
57019,0.544985302
11322,0.544765812
1786,0.544643435
4188,0.544506553
6484,0.544295936
945,0.544238642
3601,0.544080185
8458,0.544078389
23212,0.543785266
204,0.543442989
64960,0.543215463
100506898,0.543126214
5160,0.542739922
25940,0.542726028
1117,0.542588364
